timestamp,WU,SAWU,w_util,r_util,g_util,old,yng,std
750000,0.622667,0.622667,0.133333,0.066667,0.000000,0,0,0.000000
1500000,0.622667,0.622667,0.133333,0.066667,0.000000,0,0,0.000000
2250000,0.622667,0.622667,0.133333,0.066667,0.000000,0,0,0.000000
3000000,0.622667,0.622667,0.133333,0.066667,0.000000,0,0,0.000000
3750000,0.622667,0.622667,0.133333,0.066667,0.000000,0,0,0.000000
4500000,0.622667,0.622667,0.133333,0.066667,0.000000,0,0,0.000000
5250000,0.622667,0.622667,0.133333,0.066667,0.000000,0,0,0.000000
6000000,0.622667,0.622667,0.133333,0.066667,0.000000,0,0,0.000000
6750000,0.622667,0.622667,0.133333,0.066667,0.000000,0,0,0.000000
7500000,0.622667,0.622667,0.133333,0.066667,0.000000,0,0,0.000000
8250000,0.622667,0.622667,0.133333,0.066667,0.000000,0,0,0.000000
9000000,0.622667,0.622667,0.133333,0.066667,0.000000,0,0,0.000000
9750000,0.622667,0.622667,0.133333,0.066667,0.000000,0,0,0.000000
10500000,0.622667,0.622667,0.133333,0.066667,0.000000,0,0,0.000000
11250000,0.622667,0.622667,0.133333,0.066667,0.000000,0,0,0.000000
12000000,0.622667,0.622667,0.133333,0.066667,0.000000,0,0,0.000000
12750000,0.622667,0.622667,0.133333,0.066667,0.000000,0,0,0.000000
13500000,0.622667,0.622667,0.133333,0.066667,0.000000,0,0,0.000000
14250000,0.622667,0.622667,0.133333,0.066667,0.000000,0,0,0.000000
15000000,0.628547,0.628547,0.133333,0.066667,0.033333,1,0,0.140000
15750000,0.628547,0.628547,0.132933,0.067027,0.033333,1,0,0.170587
16500000,0.628547,0.628547,0.132933,0.067467,0.040647,1,0,0.217945
17250000,0.628547,0.628547,0.132933,0.068027,0.044303,1,0,0.237487
18000000,0.628547,0.628547,0.132933,0.068227,0.047960,1,0,0.271293
18750000,0.628547,0.628547,0.132933,0.068307,0.047960,1,0,0.286182
19500000,0.628547,0.628547,0.132933,0.068447,0.047960,1,0,0.312890
20250000,0.628547,0.628547,0.132933,0.068447,0.051617,1,0,0.336304
21000000,0.628547,0.628547,0.132933,0.068607,0.047960,1,0,0.346987
21750000,0.628547,0.628547,0.132933,0.068487,0.051617,1,0,0.366606
22500000,0.628547,0.628547,0.132933,0.068587,0.051617,1,0,0.384187
23250000,0.628547,0.628547,0.132933,0.068587,0.051617,1,0,0.392301
24000000,0.628547,0.628547,0.132933,0.068567,0.051617,1,0,0.407308
24750000,0.628547,0.628547,0.132933,0.068567,0.051617,1,0,0.414246
25500000,0.628547,0.628547,0.132933,0.068567,0.051617,1,0,0.427083
26250000,0.628547,0.628547,0.132933,0.068567,0.055273,1,0,0.438634
27000000,0.628547,0.628547,0.132933,0.068607,0.058930,1,0,0.443959
27750000,0.628547,0.628547,0.132933,0.068607,0.058930,1,0,0.453762
28500000,0.628547,0.628547,0.132933,0.068647,0.066243,1,0,0.462493
29250000,0.628547,0.628547,0.132933,0.068567,0.066243,1,0,0.466476
30000000,0.628547,0.628547,0.132933,0.068647,0.069900,1,0,0.473709
30750000,0.628547,0.628547,0.132933,0.068487,0.296613,1,0,0.480000
31500000,0.634427,0.634427,0.132933,0.068607,0.048960,2,0,0.529150
32250000,0.634427,0.634427,0.132533,0.069187,0.052617,2,0,0.549455
33000000,0.634427,0.634427,0.132533,0.069787,0.059930,2,0,0.587452
33750000,0.634427,0.634427,0.132533,0.070047,0.059930,2,0,0.622495
34500000,0.634427,0.634427,0.132533,0.070047,0.059930,2,0,0.639062
35250000,0.634427,0.634427,0.132533,0.070167,0.063587,2,0,0.670522
36000000,0.634427,0.634427,0.132533,0.070207,0.067243,2,0,0.700000
36750000,0.634427,0.634427,0.132533,0.070327,0.067243,2,0,0.714073
37500000,0.634427,0.634427,0.132533,0.070487,0.070900,2,0,0.741013
38250000,0.634427,0.634427,0.132533,0.070587,0.070900,2,0,0.766485
39000000,0.634427,0.634427,0.132533,0.070447,0.070900,2,0,0.778717
39750000,0.634427,0.634427,0.132533,0.070527,0.070900,2,0,0.802247
40500000,0.634427,0.634427,0.132533,0.070567,0.070900,2,0,0.824621
41250000,0.634427,0.634427,0.132533,0.070527,0.074557,2,0,0.835404
42000000,0.634427,0.634427,0.132533,0.070587,0.074557,2,0,0.856213
42750000,0.634427,0.634427,0.132533,0.070627,0.078213,2,0,0.876071
43500000,0.634427,0.634427,0.132533,0.070587,0.078213,2,0,0.895042
44250000,0.634427,0.634427,0.132533,0.070567,0.078213,2,0,0.904213
45000000,0.634427,0.634427,0.132533,0.070467,0.081870,2,0,0.921955
45750000,0.634427,0.634427,0.132533,0.070547,0.089183,2,0,0.938935
46500000,0.634427,0.634427,0.132533,0.070587,0.293957,2,0,0.955196
47250000,0.640307,0.640307,0.132933,0.070267,0.064587,3,0,0.988484
48000000,0.640307,0.640307,0.132133,0.070887,0.071900,3,0,1.005783
48750000,0.640307,0.640307,0.132133,0.071627,0.075557,3,0,1.039231
49500000,0.640307,0.640307,0.132133,0.071707,0.079213,3,0,1.071261
50250000,0.640307,0.640307,0.132133,0.071707,0.079213,3,0,1.101999
51000000,0.640307,0.640307,0.132133,0.071987,0.079213,3,0,1.116915
51750000,0.640307,0.640307,0.132133,0.072347,0.082870,3,0,1.145906
52500000,0.640307,0.640307,0.132133,0.072367,0.086527,3,0,1.173840
53250000,0.640307,0.640307,0.132133,0.072447,0.090183,3,0,1.200791
54000000,0.640307,0.640307,0.132133,0.072467,0.090183,3,0,1.213919
54750000,0.640307,0.640307,0.132133,0.072507,0.090333,3,0,1.231421
55500000,0.640307,0.640307,0.132133,0.072087,0.090183,3,0,1.256344
56250000,0.640307,0.640307,0.132133,0.072367,0.090183,3,0,1.280469
57000000,0.640307,0.640307,0.132133,0.072307,0.093840,3,0,1.292246
57750000,0.640307,0.640307,0.132133,0.072427,0.090183,3,0,1.315257
58500000,0.640307,0.640307,0.132133,0.072487,0.097497,3,0,1.337573
59250000,0.640307,0.640307,0.132133,0.072367,0.108467,3,0,1.359228
60000000,0.640307,0.640307,0.132133,0.072507,0.112123,3,0,1.380253
60750000,0.640307,0.640307,0.132133,0.072427,0.112123,3,0,1.390540
61500000,0.640307,0.640307,0.132133,0.072227,0.112123,3,0,1.410673
62250000,0.640307,0.640307,0.132133,0.072487,0.437567,3,0,1.439827
63000000,0.646187,0.646187,0.132933,0.071707,0.083870,4,0,1.467787
63750000,0.646187,0.646187,0.131733,0.072667,0.087527,4,0,1.499200
64500000,0.646187,0.646187,0.131733,0.073327,0.091183,4,0,1.529706
65250000,0.646187,0.646187,0.131733,0.073787,0.091183,4,0,1.544636
66000000,0.646187,0.646187,0.131733,0.073767,0.098497,4,0,1.573881
66750000,0.646187,0.646187,0.131733,0.074047,0.102153,4,0,1.602342
67500000,0.646187,0.646187,0.131733,0.074187,0.102153,4,0,1.630061
68250000,0.646187,0.646187,0.131733,0.073887,0.105810,4,0,1.657076
69000000,0.646187,0.646187,0.131733,0.074347,0.105810,4,0,1.670329
69750000,0.646187,0.646187,0.131733,0.074287,0.105810,4,0,1.696349
70500000,0.646187,0.646187,0.131733,0.074207,0.109467,4,0,1.721743
71250000,0.646187,0.646187,0.131733,0.074087,0.109867,4,0,1.735051
72000000,0.646187,0.646187,0.131733,0.073167,0.113123,4,0,1.759432
72750000,0.646187,0.646187,0.131733,0.073827,0.113123,4,0,1.783255
73500000,0.646187,0.646187,0.131733,0.074027,0.116780,4,0,1.806544
74250000,0.646187,0.646187,0.131733,0.074087,0.116780,4,0,1.817993
75000000,0.646187,0.646187,0.131733,0.074227,0.120437,4,0,1.840516
75750000,0.646187,0.646187,0.131733,0.074147,0.124093,4,0,1.862553
76500000,0.646187,0.646187,0.131733,0.074507,0.133793,4,0,1.878803
77250000,0.646187,0.646187,0.132133,0.074187,0.431253,4,0,1.910392
78000000,0.652067,0.652067,0.132933,0.072747,0.095840,5,0,1.935846
78750000,0.652067,0.652067,0.131333,0.074007,0.106810,5,0,1.965986
79500000,0.652067,0.652067,0.131333,0.075247,0.110467,5,0,1.995471
80250000,0.652067,0.652067,0.131333,0.075107,0.110467,5,0,2.024327
81000000,0.652067,0.652067,0.131333,0.075207,0.114123,5,0,2.038529
81750000,0.652067,0.652067,0.131333,0.075647,0.114123,5,0,2.066495
82500000,0.652067,0.652067,0.131333,0.075947,0.117780,5,0,2.093895
83250000,0.652067,0.652067,0.131333,0.076267,0.117780,5,0,2.120755
84000000,0.652067,0.652067,0.131333,0.076027,0.122127,5,0,2.133073
84750000,0.652067,0.652067,0.131333,0.074947,0.121437,5,0,2.159074
85500000,0.652067,0.652067,0.131333,0.075347,0.121437,5,0,2.184583
86250000,0.652067,0.652067,0.131333,0.075747,0.125093,5,0,2.209615
87000000,0.652067,0.652067,0.131333,0.076247,0.128750,5,0,2.234189
87750000,0.652067,0.652067,0.131333,0.076307,0.128750,5,0,2.258318
88500000,0.652067,0.652067,0.131333,0.076207,0.128750,5,0,2.270219
89250000,0.652067,0.652067,0.131333,0.076447,0.136063,5,0,2.293709
90000000,0.652067,0.652067,0.131333,0.076367,0.139720,5,0,2.316786
90750000,0.652067,0.652067,0.131333,0.076467,0.137160,5,0,2.330901
91500000,0.652067,0.652067,0.132133,0.075747,0.294000,5,0,2.360084
92250000,0.657947,0.657947,0.131733,0.074507,0.100837,6,0,2.375942
93000000,0.657947,0.657947,0.130933,0.075327,0.111467,6,0,2.405722
93750000,0.657947,0.657947,0.130933,0.076327,0.115123,6,0,2.434975
94500000,0.657947,0.657947,0.130933,0.076687,0.115123,6,0,2.463717
95250000,0.657947,0.657947,0.130933,0.077447,0.122437,6,0,2.491967
96000000,0.657947,0.657947,0.130933,0.077987,0.126093,6,0,2.519742
96750000,0.657947,0.657947,0.130933,0.078587,0.126093,6,0,2.547058
97500000,0.657947,0.657947,0.130933,0.077647,0.130000,6,0,2.570039
98250000,0.657947,0.657947,0.131113,0.077827,0.129750,6,0,2.596517
99000000,0.657947,0.657947,0.130933,0.078007,0.137063,6,0,2.622575
99750000,0.657947,0.657947,0.130933,0.078347,0.140720,6,0,2.648226
100500000,0.657947,0.657947,0.130933,0.078127,0.140720,6,0,2.673481
101250000,0.657947,0.657947,0.130933,0.078207,0.144377,6,0,2.698350
102000000,0.657947,0.657947,0.130933,0.078467,0.144377,6,0,2.722848
102750000,0.657947,0.657947,0.130933,0.077907,0.151690,6,0,2.746979
103500000,0.657947,0.657947,0.130933,0.078167,0.151690,6,0,2.770758
104250000,0.657947,0.657947,0.130933,0.077947,0.151690,6,0,2.794190
105000000,0.657947,0.657947,0.130933,0.078307,0.166317,6,0,2.817286
105750000,0.657947,0.657947,0.130933,0.078067,0.295400,6,0,2.822393
106500000,0.663827,0.663827,0.131333,0.076627,0.123437,7,0,2.853260
107250000,0.663827,0.663827,0.130533,0.078187,0.130750,7,0,2.882274
108000000,0.663827,0.663827,0.130533,0.078067,0.130750,7,0,2.910859
108750000,0.663827,0.663827,0.130533,0.079367,0.134407,7,0,2.939030
109500000,0.663827,0.663827,0.130533,0.079467,0.138063,7,0,2.966801
110250000,0.663827,0.663827,0.130533,0.079827,0.141720,7,0,2.994177
111000000,0.663827,0.663827,0.130533,0.080087,0.145377,7,0,3.021175
111750000,0.663827,0.663827,0.130533,0.080147,0.144087,7,0,3.044518
112500000,0.663827,0.663827,0.130693,0.080507,0.149033,7,0,3.070815
113250000,0.663827,0.663827,0.130533,0.079967,0.152690,7,0,3.096757
114000000,0.663827,0.663827,0.130533,0.079887,0.156347,7,0,3.122355
114750000,0.663827,0.663827,0.130533,0.079887,0.156347,7,0,3.147619
115500000,0.663827,0.663827,0.130533,0.080387,0.156347,7,0,3.172553
116250000,0.663827,0.663827,0.130533,0.080267,0.160003,7,0,3.197171
117000000,0.663827,0.663827,0.130533,0.080387,0.163660,7,0,3.221475
117750000,0.663827,0.663827,0.130533,0.080027,0.167317,7,0,3.245475
118500000,0.663827,0.663827,0.130533,0.080107,0.163660,7,0,3.269173
119250000,0.663827,0.663827,0.130533,0.079547,0.281267,7,0,3.292052
120000000,0.669707,0.669707,0.132933,0.078407,0.135407,8,0,3.307810
120750000,0.669707,0.669707,0.130133,0.079207,0.139063,8,0,3.322214
121500000,0.669707,0.669707,0.130133,0.079247,0.142720,8,0,3.350746
122250000,0.669707,0.669707,0.130133,0.081007,0.142720,8,0,3.378920
123000000,0.669707,0.669707,0.130133,0.081447,0.146377,8,0,3.406744
123750000,0.669707,0.669707,0.130133,0.080927,0.150033,8,0,3.447840
124500000,0.669707,0.669707,0.130133,0.082407,0.153690,8,0,3.474824
125250000,0.669707,0.669707,0.130133,0.081987,0.162983,8,0,3.484308
126000000,0.669707,0.669707,0.130373,0.079327,0.164660,8,0,3.510783
126750000,0.669707,0.669707,0.130133,0.080947,0.168317,8,0,3.536948
127500000,0.669707,0.669707,0.130133,0.081707,0.168317,8,0,3.562808
128250000,0.669707,0.669707,0.130133,0.081527,0.168317,8,0,3.588371
129000000,0.669707,0.669707,0.130133,0.082227,0.171973,8,0,3.613641
129750000,0.669707,0.669707,0.130133,0.081927,0.175630,8,0,3.651014
130500000,0.669707,0.669707,0.130133,0.082667,0.168780,8,0,3.661953
131250000,0.669707,0.669707,0.132133,0.081647,0.186600,8,0,3.686341
132000000,0.669707,0.669707,0.130133,0.080527,0.190257,8,0,3.710457
132750000,0.669707,0.669707,0.130133,0.081587,0.311200,8,0,3.735452
133500000,0.675587,0.675587,0.130133,0.081607,0.147377,9,0,3.775328
134250000,0.675587,0.675587,0.129733,0.081767,0.151033,9,0,3.803615
135000000,0.675587,0.675587,0.129733,0.082687,0.154690,9,0,3.831591
135750000,0.675587,0.675587,0.129733,0.083007,0.154690,9,0,3.859261
136500000,0.675587,0.675587,0.129733,0.083687,0.162003,9,0,3.886630
137250000,0.675587,0.675587,0.129733,0.083807,0.169317,9,0,3.913707
138000000,0.675587,0.675587,0.129733,0.084147,0.172973,9,0,3.940495
138750000,0.675587,0.675587,0.129733,0.083967,0.178110,9,0,3.956905
139500000,0.675587,0.675587,0.129733,0.083227,0.180287,9,0,3.983202
140250000,0.675587,0.675587,0.129733,0.083347,0.180287,9,0,4.022139
141000000,0.675587,0.675587,0.129733,0.083567,0.180287,9,0,4.047765
141750000,0.675587,0.675587,0.129733,0.083547,0.183943,9,0,4.073133
142500000,0.675587,0.675587,0.129733,0.083887,0.187600,9,0,4.098242
