timestamp,WU,SAWU,w_util,r_util,g_util,old,yng,std
3000000,0.589000,0.589000,0.033333,0.400000,1916636.000000,0,0,0.000000
6000000,0.589000,0.589000,0.033333,0.400000,1916636.000000,0,0,0.000000
9000000,0.589000,0.589000,0.033333,0.400000,1916636.000000,0,0,0.000000
12000000,0.589000,0.589000,0.033333,0.400000,1916636.000000,0,0,0.000000
15000000,0.589000,0.589000,0.033333,0.400000,1916636.000000,0,0,0.000000
18000000,0.589000,0.589000,0.033333,0.400000,1916636.000000,0,0,0.000000
21000000,0.589000,0.589000,0.033333,0.400000,1916636.000000,0,0,0.000000
24000000,0.589000,0.589000,0.033333,0.400000,1916636.000000,0,0,0.000000
27000000,0.589000,0.589000,0.033333,0.400000,1916636.000000,0,0,0.000000
30000000,0.589000,0.589000,0.033333,0.400000,1916636.000000,0,0,0.000000
33000000,0.589000,0.589000,0.033333,0.400000,1916636.000000,0,0,0.000000
36000000,0.589000,0.589000,0.033333,0.400000,1916636.000000,0,0,0.000000
39000000,0.589000,0.589000,0.033333,0.400000,1916636.000000,0,0,0.000000
42000000,0.589000,0.589000,0.033333,0.400000,1916636.000000,0,0,0.000000
45000000,0.589000,0.589000,0.033333,0.400000,1916636.000000,0,0,0.000000
48000000,0.589000,0.589000,0.033333,0.400000,1916636.000000,0,0,0.000000
51000000,0.589000,0.589000,0.033333,0.400000,1916636.000000,0,0,0.000000
54000000,0.589000,0.589000,0.033333,0.400000,1916636.000000,0,0,0.000000
57000000,0.589000,0.589000,0.033333,0.400000,1916636.000000,0,0,0.000000
60000000,0.603470,0.603470,0.033333,0.400000,0.008333,1,0,0.140000
63000000,0.603470,0.603470,0.033233,0.402240,0.008333,1,0,0.170587
66000000,0.603470,0.603470,0.033233,0.405140,0.010162,1,0,0.217945
69000000,0.603470,0.603470,0.033233,0.407580,0.010162,1,0,0.237487
72000000,0.603470,0.603470,0.033233,0.408980,0.010162,1,0,0.271293
75000000,0.603470,0.603470,0.033233,0.410180,0.010162,1,0,0.286182
78000000,0.603470,0.603470,0.033233,0.410600,0.011076,1,0,0.312890
81000000,0.603470,0.603470,0.033233,0.411120,0.011076,1,0,0.336304
84000000,0.603470,0.603470,0.033233,0.411120,0.011076,1,0,0.346987
87000000,0.603470,0.603470,0.033233,0.411220,0.011990,1,0,0.366606
90000000,0.603470,0.603470,0.033233,0.411540,0.011990,1,0,0.375633
93000000,0.603470,0.603470,0.033233,0.411500,0.012904,1,0,0.392301
96000000,0.603470,0.603470,0.033233,0.411540,0.012904,1,0,0.407308
99000000,0.603470,0.603470,0.033233,0.411520,0.012904,1,0,0.414246
102000000,0.603470,0.603470,0.033233,0.411480,0.013818,1,0,0.427083
105000000,0.603470,0.603470,0.033233,0.411480,0.013818,1,0,0.438634
108000000,0.603470,0.603470,0.033233,0.411500,0.013818,1,0,0.443959
111000000,0.603470,0.603470,0.033233,0.411560,0.013818,1,0,0.453762
114000000,0.603470,0.603470,0.033233,0.411400,0.013818,1,0,0.462493
117000000,0.603470,0.603470,0.033233,0.411560,0.015647,1,0,0.466476
120000000,0.603470,0.603470,0.033233,0.411560,0.016561,1,0,0.473709
123000000,0.603470,0.603470,0.033233,0.411400,0.072325,1,0,0.480000
126000000,0.617940,0.617940,0.033233,0.411380,0.013154,2,0,0.527162
129000000,0.617940,0.617940,0.033133,0.413620,0.014068,2,0,0.547723
132000000,0.617940,0.617940,0.033133,0.417360,0.014068,2,0,0.586174
135000000,0.617940,0.617940,0.033133,0.419520,0.014983,2,0,0.604235
138000000,0.617940,0.617940,0.033133,0.420600,0.014983,2,0,0.638357
141000000,0.617940,0.617940,0.033133,0.421120,0.015897,2,0,0.670149
144000000,0.617940,0.617940,0.033133,0.422640,0.015897,2,0,0.685274
147000000,0.617940,0.617940,0.033133,0.422780,0.016811,2,0,0.714143
150000000,0.617940,0.617940,0.033133,0.422860,0.016811,2,0,0.741350
153000000,0.617940,0.617940,0.033133,0.423020,0.016811,2,0,0.767072
156000000,0.617940,0.617940,0.033133,0.422780,0.016811,2,0,0.779423
159000000,0.617940,0.617940,0.033133,0.422920,0.016811,2,0,0.803181
162000000,0.617940,0.617940,0.033133,0.423000,0.017725,2,0,0.825773
165000000,0.617940,0.617940,0.033133,0.423140,0.017725,2,0,0.836660
168000000,0.617940,0.617940,0.033133,0.423180,0.017725,2,0,0.857671
171000000,0.617940,0.617940,0.033133,0.422700,0.019553,2,0,0.877724
174000000,0.617940,0.617940,0.033133,0.423200,0.019553,2,0,0.887412
177000000,0.617940,0.617940,0.033133,0.423420,0.020467,2,0,0.906145
180000000,0.617940,0.617940,0.033133,0.423320,0.021382,2,0,0.924067
183000000,0.617940,0.617940,0.033133,0.423280,0.022296,2,0,0.941223
186000000,0.617940,0.617940,0.033133,0.422760,0.022296,2,0,0.949526
