timestamp,WU,SAWU,w_util,r_util,g_util,old,yng,std
1500000,0.638000,0.638000,0.060000,0.333333,0.000000,0,0,0.000000
3000000,0.638000,0.638000,0.060000,0.333333,0.000000,0,0,0.000000
4500000,0.638000,0.638000,0.060000,0.333333,0.000000,0,0,0.000000
6000000,0.638000,0.638000,0.060000,0.333333,0.000000,0,0,0.000000
7500000,0.638000,0.638000,0.060000,0.333333,0.000000,0,0,0.000000
9000000,0.638000,0.638000,0.060000,0.333333,0.000000,0,0,0.000000
10500000,0.638000,0.638000,0.060000,0.333333,0.000000,0,0,0.000000
12000000,0.638000,0.638000,0.060000,0.333333,0.000000,0,0,0.000000
13500000,0.638000,0.638000,0.060000,0.333333,0.000000,0,0,0.000000
15000000,0.638000,0.638000,0.060000,0.333333,0.000000,0,0,0.000000
16500000,0.638000,0.638000,0.060000,0.333333,0.000000,0,0,0.000000
18000000,0.638000,0.638000,0.060000,0.333333,0.000000,0,0,0.000000
19500000,0.638000,0.638000,0.060000,0.333333,0.000000,0,0,0.000000
21000000,0.638000,0.638000,0.060000,0.333333,0.000000,0,0,0.000000
22500000,0.638000,0.638000,0.060000,0.333333,0.000000,0,0,0.000000
24000000,0.638000,0.638000,0.060000,0.333333,0.000000,0,0,0.000000
25500000,0.638000,0.638000,0.060000,0.333333,0.000000,0,0,0.000000
27000000,0.638000,0.638000,0.060000,0.333333,0.000000,0,0,0.000000
28500000,0.638000,0.638000,0.060000,0.333333,0.000000,0,0,0.000000
30000000,0.638000,0.638000,0.060000,0.333333,0.000000,0,0,0.000000
31500000,0.638000,0.638000,0.060000,0.333333,0.000000,0,0,0.000000
33000000,0.650940,0.650940,0.060000,0.333333,0.016667,1,0,0.099499
34500000,0.650940,0.650940,0.059820,0.334213,0.016667,1,0,0.170587
36000000,0.650940,0.650940,0.059820,0.337273,0.018495,1,0,0.195959
37500000,0.650940,0.650940,0.059820,0.338853,0.020323,1,0,0.217945
39000000,0.650940,0.650940,0.059820,0.340013,0.022152,1,0,0.255147
40500000,0.650940,0.650940,0.059820,0.341373,0.022152,1,0,0.271293
42000000,0.650940,0.650940,0.059820,0.341753,0.023980,1,0,0.300000
43500000,0.650940,0.650940,0.059820,0.342073,0.020323,1,0,0.312890
45000000,0.650940,0.650940,0.059820,0.342533,0.023980,1,0,0.336304
46500000,0.650940,0.650940,0.059820,0.342713,0.023980,1,0,0.346987
48000000,0.650940,0.650940,0.059820,0.342853,0.022152,1,0,0.366606
